"address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","true","id","0","-5.3970337","105.3024893","Rizky Y","Sukabumi, Kecamatan Sukabumi",,"false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"seminggu lalu","2025-05-20T22:10:03.290Z",,,,,,,,,,"5","4","3","ChdDSUhNMG9nS0VKdkE5NWJ0b09EMm13RRAB",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKdkE5NWJ0b09EMm13RRAB!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEJvA95btoOD2mwE%7CCgwIu_uzwQYQoLTPigE%7C?hl=id","116627535702200142920","135","https://lh3.googleusercontent.com/a-/ALV-UjWuHsE3DdW0vz5a7ld2stX3pwCZ0SMhEVftRekoK4rKaSTJ_w7IPg=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/116627535702200142920?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","J832+5XQ, Gg. Pubian","false",,,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","true","id","0","-5.3970337","105.3024893","sugiri -","Sukabumi, Kecamatan Sukabumi",,"false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"sebulan lalu","2025-04-09T02:05:42.241Z",,,,,"Pesan antar",,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURJMnVxZWx3RRAB",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJMnVxZWx3RRAB!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgMDI2uqelwE%7CCgsI9qvXvwYQkL36cg%7C?hl=id","107137490521684928145","1","https://lh3.googleusercontent.com/a/ACg8ocKPgqIXI9s3kffBK2JO_10L0Z25EORW3MR_TfQCdz0QYU8YAg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107137490521684928145?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","J832+5XQ, Gg. Pubian","false",,,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","false","id","0","-5.3970337","105.3024893","tata githa","Sukabumi, Kecamatan Sukabumi","id","false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"2 bulan lalu","2025-03-18T20:43:53.721Z",,,,,"Pesan antar",,,,,"1","1","1","ChZDSUhNMG9nS0VJQ0FnTUN3OW9fSkZREAE",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3OW9fSkZREAE!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgMCw9o_JFQ%7CCgwIibbnvgYQ4JGj2AI%7C?hl=id","113108884690557619024","6","https://lh3.googleusercontent.com/a-/ALV-UjVSfRhLYgBsFzH9ianX4PVgkEbI6voToCBi7NMM6KiuTCuh0WM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113108884690557619024?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","J832+5XQ, Gg. Pubian","false","Pesen via Grab buat Sahur, YA ALLAH  1 jam makanan di siapin! Hampir imsak ini 😭 pengantaran cuman 7 menit padahal. Tapi resto nyiapin nya 1 jam ??? buat Sebungkus Nasi Padang?",,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","true","id","0","-5.3970337","105.3024893","Irwan Gunawan","Sukabumi, Kecamatan Sukabumi","id","false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"2 bulan lalu","2025-03-12T13:34:46.641Z",,,,,,,,"Tenang, mudah untuk bicara","Tidak menunggu","5","5","5","ChZDSUhNMG9nS0VJQ0FnTURRcGNudERBEAE",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRcGNudERBEAE!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgMDQpcntDA%7CCgwI9prGvgYQyKzosQI%7C?hl=id","114966334257772100345","133","https://lh3.googleusercontent.com/a-/ALV-UjV_Uwkbdi6iLpYvG2rOQp5yb_gXFfTwnHP3INr0lbvq3Et5GR0W=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/114966334257772100345?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","J832+5XQ, Gg. Pubian","false","Masakannya enak, asam padeh dan rendang memang top, tapi nasi telor tetep juara 1",,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","false","id","0","-5.3970337","105.3024893","Putri i","Sukabumi, Kecamatan Sukabumi","id","false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"4 bulan lalu","2025-01-29T05:24:07.612Z",,,,"Sarapan siang","Makan di tempat","Rp 25.000–50.000",,,,"5","5","4","ChZDSUhNMG9nS0VJQ0FnTUNBaU4yS0lREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DY5eg2oGXLk3qeqzqeL7axEF3DIGpCzSBSHtKxVwwBx_18DvXydqiXq4zHSnKohqi84LaaN3okBImAJ3rf0eDajeQ6QE0R2vX8sVsJVRKCcIUuQEwUyMwCkXXOdKQFCpp15bDbBg",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBaU4yS0lREAE!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgMCAiN2KIQ%7CCgwI9_bmvAYQqPKapAI%7C?hl=id","109414738536450397072","1","https://lh3.googleusercontent.com/a/ACg8ocIajymu6b-QVxEo2c4DZExngFTHFbrRUr3CqQ3k4lNfipb9Qg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109414738536450397072?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","J832+5XQ, Gg. Pubian","false","Pelayanan ramah suka banget sama masakan nya apa lgi gajeboh tunjang nya mantep suka bangettttt🥰🥰🥰🥰🥰🥰🥰",,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","false","id","0","-5.3970337","105.3024893","Meri Susanti","Sukabumi, Kecamatan Sukabumi",,"false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"4 bulan lalu","2025-01-05T00:55:13.593Z",,,,"Sarapan siang","Bawa pulang",,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURmd3MtOS1nRRAB",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmd3MtOS1nRRAB!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgIDfws-9-gE%7CCgwI8bDnuwYQ2NjlmgI%7C?hl=id","101987282711741696846","1","https://lh3.googleusercontent.com/a-/ALV-UjV2gljM7u_wTSRhQRgGYzg14xNphnCi9KDTYpdn-1c96dS5X9HS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101987282711741696846?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","J832+5XQ, Gg. Pubian","false",,,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","true","id","0","-5.3970337","105.3024893","Red Eagle MV","Sukabumi, Kecamatan Sukabumi","id","false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"5 bulan lalu","2024-12-07T08:04:55.187Z",,,,,"Bawa pulang",,,,,"3","3","4","ChZDSUhNMG9nS0VJQ0FnSUN2MEluLWRREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90B3zB9KF_Jb_KaXy8By-3dIRbEu1JkVTHbX-HSL6ymdohlcdSK3E0yAwymbTU1fWuvs-Pu3ujqe4L_5TzjwtfrIOlZhxZ41M227Y2Ce-aNYH601V_t-1pbPunfgg0IN_YdWvTPgbg",,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN2MEluLWRREAE!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgICv0In-dQ%7CCgsIp4PQugYQsJi1WQ%7C?hl=id","117353174885101251603","48","https://lh3.googleusercontent.com/a-/ALV-UjUGelkMhhXQ26vsOa9QzL4uPQRE219I0vWMwpbKoiYnTgJ8kSdE=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/117353174885101251603?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","J832+5XQ, Gg. Pubian","false","Lumayan lapar",,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
"J832+5XQ, Gg. Pubian, Sukabumi, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Padang",,,,,"Restoran Padang","17205152934527334092","Kota Bandar Lampung","ID","0x2e40db36b8f93d15:0xeec4fb6fe8c576cc","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyyj0cgjT7Qv86KEmU1WbkHSg3gSwiy-I7dznP9ISUlDEEFh9oQEyi8BpymHVQ4N7epC_9MfGUKtFvWIi2tuAl36tkDOGv5HdkIHJMZtsDGZTTYtKH03BIJqbBFBi_eSeIDMwL=w408-h306-k-no","false","false","id","0","-5.3970337","105.3024893","Hendi Purwanto","Sukabumi, Kecamatan Sukabumi",,"false","ChIJFT35uDbbQC4RzHbF6G_7xO4","35122",,"6 bulan lalu","2024-11-24T13:13:35.213Z",,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNQenJ1UEhBEAE",,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQenJ1UEhBEAE!2m1!1s0x0:0xeec4fb6fe8c576cc!3m1!1s2@1:CIHM0ogKEICAgICPzruPHA%7CCgsI_8yMugYQyJHkZQ%7C?hl=id","108513812209410204048","3","https://lh3.googleusercontent.com/a/ACg8ocLj0Or9AUeXTIt16uOMWcWluYI9W9m_tuu3s1iiz6IMNjgleA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108513812209410204048?hl=id","475","2025-06-02T14:02:40.913Z","Direct Detail URL: https://www.google.com/maps/place/Rumah+Makan+Gajeboh+Tirtayasa/@-5.3707243,105.1279072,12z/data=!4m10!1m2!2m1!1sRESTO+DAN+KULINER+KEC.+Sukabumi!3m6!1s0x2e40db36b8f93d15:0xeec4fb6fe8c576cc!8m2!3d-5.3970337!4d105.3024893!15sCh9SRVNUTyBEQU4gS1VMSU5FUiBLRUMuIFN1a2FidW1pWiAiHnJlc3RvIGRhbiBrdWxpbmVyIGtlYyBzdWthYnVtaZIBEXBhZGFuZ19yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxYTNaRGNFeG5FQUWqAW0KDS9nLzExdG15OWszdDQQASoVIhFyZXN0byBkYW4ga3VsaW5lcigmMh8QASIbG_6Gs-M5y87kKtn86TMIu_D22QYj05NNK13zMiIQAiIecmVzdG8gZGFuIGt1bGluZXIga2VjIHN1a2FidW1p4AEA-gEFCJMBEEE!16s%2Fg%2F11g_yxh14b?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","J832+5XQ, Gg. Pubian","false",,,"Rumah Makan Gajeboh Tirtayasa","4.4",,"https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Gajeboh%20Tirtayasa&query_place_id=ChIJFT35uDbbQC4RzHbF6G_7xO4",
