"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","rahmat hidayat","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","2 hari lalu","2025-05-31T08:12:00.789Z",,,,,,,"Rp 100.000–125.000",,,"Maks 10 menit","5","5","5","ChZDSUhNMG9nS0VMSFdtSzNpcTZIWklREAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bsm80ZiRJIKmlfrHdYwUbJ2PTjmUNvMqh2aEUR8MVGfzeVEZh5X8XWHXKZOo5sHOUz2KamghcrJgf0-7bv8lid32wiS0ajFhcCkfrWABIfaUWPqILp3CAJlkaQ49pqrZDrunz-",,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMSFdtSzNpcTZIWklREAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKELHWmK3iq6HZIQ%7CCgwI0PPqwQYQuLGe-AI%7C?hl=id","102986509409564051841","4","https://lh3.googleusercontent.com/a-/ALV-UjWKE9_4FUAjQUE0fFXf9ZXtTZoEgBtqu64UNQoJUL_sHjuTiNaR=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102986509409564051841?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","G773+85M","false","Makanannya enak, seafood ny segar
Owner ny sangat ramah
Sangat rekomended",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","Annie Iskandar","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","2 hari lalu","2025-05-31T05:57:00.799Z",,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJNlVfcVN1OUpyTnJ3RRAB",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJNlVfcVN1OUpyTnJ3RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEI6U_qSu9JrNrwE%7CCgwIrLTqwQYQ0N6n_QI%7C?hl=id","102511074693871771719","1","https://lh3.googleusercontent.com/a-/ALV-UjVU9YggEjxMmmDhyMP4oAIFYrH7d2KYmTJYbXN2P0eaAX2h65w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102511074693871771719?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","G773+85M","false","Masih OK, rasa & harga ... 😋👌",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Charli M","Sukamaju, Kecamatan Telukbetung Timur","en","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 hari lalu","2025-05-30T13:12:57.104Z",,,,"Makan malam",,,"Rp 125.000–150.000",,"Kebisingan sedang",,"3","4","3","ChdDSUhNMG9nS0VJQ2Q5TEN2NnFuTTlRRRAB",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ2Q5TEN2NnFuTTlRRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEICd9LCv6qnM9QE%7CCgsI2d3mwQYQ6PjrMQ%7C?hl=id","108120207263102389274","305","https://lh3.googleusercontent.com/a/ACg8ocIiQOUlzi9Iz7MF0dcx5IsS2DrDAOyffBowobuyHFN_FhUzwgk=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/108120207263102389274?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","G773+85M","false","valuenfor money, fresh seafood, the catabwas a nuisance","nilai uang, makanan laut segar, cumi-cumi itu menyebalkan","Pondok Nelayan Lempasing","4.6","id","https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","false","id","0","-5.4868031","105.2528811","Amir Mahmud Nasution","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 hari lalu","2025-05-30T07:31:19.267Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VKM2hrOXp1dWUya293RRAB",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKM2hrOXp1dWUya293RRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEJ3hk9zuue2kowE%7CCgsIx73lwQYQkK7Yfw%7C?hl=id","105748360510885547969","7","https://lh3.googleusercontent.com/a-/ALV-UjUqoUn8joD_kuQO0pUWsQgAzRZsS2sF252x4SuL6U-tLjSt2sIS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105748360510885547969?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","G773+85M","false","makanannya enak, seafood fresh, cumi bumbu hitamnya yg paling joss, favorit, ikan²nya juga mantap, udang masih terasa manisnya
recommended sih",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","efri syaifullah","Sukamaju, Kecamatan Telukbetung Timur","id","false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 hari lalu","2025-05-29T23:07:02.642Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VKQzdyY0g5clo2aHdBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CYC87pbv6DzMxpkwR1AvkivfC4WpPGT8NFgV7OP34lnJz43EY-kgGepZ7pz-DGKRpSNdP8L80ZOWaGJ5oxYIHta4VmuMpRozOKAxsmQcZFAi7Z9_PojA3dKsHlPsIfBwV7rAup","https://lh3.googleusercontent.com/geougc-cs/AB3l90AOJ4H5hMq-tGffgXrV8aOMiqBW05_oVrNI-vDuuTccV4PW4mMtBD-LPe0WbaS4T1x46qotTxZcMEddrx-B-DhJss5qFX-Jyn_BPpVFYRB6nAR5ODgZY1-6qCLgN5ujVVLWttJE","https://lh3.googleusercontent.com/geougc-cs/AB3l90DdC8LywsUGRnZISPd1308d9xQshOjIT7oUQCJaFdNGMbpVuxZXfD8TCHmfEXvpX4Pd9pl2wLmtUYfTHLmTocVHXZe1bZQcOWUJ0SVOadJJyQiUZVU53y_aJtbFF6cGCKWy2xlC","https://lh3.googleusercontent.com/geougc-cs/AB3l90ByEvLEzzg55RzJgGwX4lfNckRqaKB7G5C6brE2UkH9JSOsc86Y2PzQ1fnum8MNUVs3D5HUbN9xr-M0gvTYVqQlQB5hKM8JUgTBZG_0EHiTDzXdJdsKRnKdKqMcHbVX59Xjnypo","https://lh3.googleusercontent.com/geougc-cs/AB3l90DtppW0IpG0YBmFTSbPrHe_hQwwOA5iFEhcN3Mws6VCE_MYrCBJ9_FqK6i3WAv0n2OgZjR2B6RFjdOTId-ud7wBcnjopy4MHWGpbPUeI-uSiuaCmrnw_3kvfo2CaG-dIF5lu93g8A","https://lh3.googleusercontent.com/geougc-cs/AB3l90CV5NRUX43aUnxTqopnrpTRPL4_htz81xNi5f1d10aOfIM_1o9a1ZXiLJ45PRS5VuZMAqIWYr3tKYZwYp5zN5G-bkcXAvKtURek7PgpUI-WPAlFOTJ_pHlDi8LcWqCZGLP_De8e","https://lh3.googleusercontent.com/geougc-cs/AB3l90CxjMMxt0VR7xcsHzoHOZLkcDK1OEqLyLXHW61iEjE7uEcscXJoygWx2nVEn_Ex2L0skxgwd8iZvalweM2Q78_p6JBpUFgr3yqbOihPoN1NJj-BIsbLoH6GDKf1SEW0C3lxUTnmoQ","https://lh3.googleusercontent.com/geougc-cs/AB3l90BbdEHv4NBmghitRnpweQExs3OD3van7t2nRvNZrR4gSxHXT1kKk8a-6FZ4OtLlxOpxb5ZqjcC702NnfN8pSmOMjIf2KpYhTqa7fa-lvenMbTfYdOXfUr9Rt0hxFTx9mB1MR9k","https://lh3.googleusercontent.com/geougc-cs/AB3l90DXbO6u7zqM5JevQqsrepp5NzuKrS9CMk0XW1m99FszcYjiMwygrKgNEO30A5HYuWcbj-A7JUkG7f3Td7ru4Nbx8x8fvXZOyKNqVw8htKASd-y3pPyo0W4pWefmYV_orJzN0DdEWw","https://lh3.googleusercontent.com/geougc-cs/AB3l90Bj5JVopTQJY0zEgp2GN3YOhka2oTd0JbrIySXqrawUu1p6D5bIBf5TFqajQXisz3d7ccQuznG6kTHzrWga32zsdAw2L5WwBh6htm6fINweW7Afg5kl315JCueCmyW3rV6HZUJ5","https://lh3.googleusercontent.com/geougc-cs/AB3l90CFgftyM6HeB2vh6HbsiT_NjFfrGdsl00scbRUb58oNODRgISRX1CjQIZh2DA0tRCjZhY9DeMKxbYd1yUZFaC9p6T9st3UP9_1Gsf7Mo778wwqy9y33x88gyqwDtM4ifRgCdfpa","https://lh3.googleusercontent.com/geougc-cs/AB3l90AtVsz-lcNX_mlyYjN51Sy8Z5uzFf5I10i0hPFURrJ2ecIl_1D-Nq4tX250IbpkululrsmTBibv3a3SFgiPghe8IWvMLESHaPdxS1lmSTntsJEYWvgHNPgecBFiE_8DE-X4ec3Y2g","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ao9rk6crds7rrLZPaKsbiCbKzWe-f8E4CY5JEyd1RPl1Fu6WikrsuVVgElvBwTT1IXyCEFSKquooPMmekTQD3F9t8WX6v7iy2715eSm98iz-w7SMMhji3gnTvuK49oj-aUl0-y6w","https://lh3.googleusercontent.com/geougc-cs/AB3l90B1VHsG8W2BPyySZv-NX3UyPE_HJ4LAiH7WrNx2un65hf9EqRxV_OT9csmTn0IvKvCLrnNwdBsfTLCTauPqJhzjK9p1aaKR2nNw77sWtjYzVVVKxI7kTgt52v27g4FpMH99llUC","https://lh3.googleusercontent.com/geougc-cs/AB3l90BJswKIU_UZRSZLNeFrav1b3DfR38z8lf88H4eDfYnU088d2qOsgsVllIuk-idwpCWe9EaE79zcX-6RfqGqJKThAYB7-X566TY9OomXsg3qBaU-HoWQTQ3F34bLggMV1kbznhQh","https://lh3.googleusercontent.com/geougc-cs/AB3l90BkYTedP131cuyZb0Cyj3su6YFvVkTpsUVU_9ZBKpG9Pb-C2vubFCzTaOszC8_32c1WRORiXX_9LI9oxpPSK6nI5ypVoXuIruB7im6dt8hVlTgMFZjVziRklXrNTYRC3FMTa6l-","https://lh3.googleusercontent.com/geougc-cs/AB3l90CleFzZIw7pm1eo2ZkJFVM1bxV6TKy5tZ1CAdt0Xs26pDfd3-dmJ2_wj1ItfzzAFEnrxRMOs_wz-8ne9zdDxfRS3ZuWJcb9Z-yYx5uGbJqqFV1XKAMNkST-HTOyrtVtkTHm2nxp-w",,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKQzdyY0g5clo2aHdBRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEJC7rcH9rZ6hwAE%7CCgwIltHjwQYQiMLJsgI%7C?hl=id","107476759605136155735","209","https://lh3.googleusercontent.com/a/ACg8ocIbHsoM9CvIhs62mxMf9oeAmF_JRhjizKhVwwq8GoXfg9kFGg=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/107476759605136155735?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","G773+85M","false","Keren",,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Hendaryono N (Bowz)","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 hari lalu","2025-05-29T20:29:19.852Z",,,,"Sarapan siang",,,"Rp 75.000–100.000",,,,"4","4","3","ChZDSUhNMG9nS0VLeS0yT2V3MTRfaVFBEAE",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLeS0yT2V3MTRfaVFBEAE!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEKy-2Oew14_iQA%7CCgwIn4fjwQYQqLDRlgM%7C?hl=id","115725450388155719031","164","https://lh3.googleusercontent.com/a-/ALV-UjVaq66GC2lYS7MrrKSV1NFujwCpm1WrP71ICCkQpAB4OgDQsa-50w=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/115725450388155719031?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
"G773+85M, Sukamaju, Kec. Telukbetung Timur, Kota Bandar Lampung, Lampung, Indonesia","Restoran Seafood",,,"Restoran Seafood","2473007410800625627","Kota Bandar Lampung","ID","0x2e40d909df7ad0e9:0x2251e32337ae07db","https://lh3.googleusercontent.com/p/AF1QipPH-zKwtGmWgO7kwAeAmQLxcFsk6TSOceEWcYdU=w426-h240-k-no","false","true","id","0","-5.4868031","105.2528811","Mulyani 13","Sukamaju, Kecamatan Telukbetung Timur",,"false","ChIJ6dB63wnZQC4R2weuNyPjUSI",,"$$","3 hari lalu","2025-05-29T14:38:01.639Z",,,,"Makan malam",,,"Rp 25.000–50.000",,,,"5","5","5","ChdDSUhNMG9nS0VKSzB1dVhnd3F5NXdBRRAB",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKSzB1dVhnd3F5NXdBRRAB!2m1!1s0x0:0x2251e32337ae07db!3m1!1s2@1:CIHM0ogKEJK0uuXgwqy5wAE%7CCgwIyeLhwQYQ0Lj0sAI%7C?hl=id","105120005705561838314","13","https://lh3.googleusercontent.com/a-/ALV-UjVnTPCNgDRxoUuK3eCPM0_SkOsRL29nVB38sMxYaFY8DQrR0jg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105120005705561838314?hl=id","553","2025-06-02T13:54:16.042Z","Direct Detail URL: https://www.google.com/maps/place/Pondok+Nelayan+Lempasing/@-5.4868031,105.2199221,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+Teluk+Betung+timur+kota+bandar+lampung!3m6!1s0x2e40d909df7ad0e9:0x2251e32337ae07db!8m2!3d-5.4868031!4d105.2528811!15sCklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRlbHVrIEJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5nWksiSXJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGVsdWsgYmV0dW5nIHRpbXVyIGtvdGEgYmFuZGFyIGxhbXB1bmeSARJzZWFmb29kX3Jlc3RhdXJhbnSqAY0BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhs60zmjRQAbLxIPbiS8V8IVQQeK0IApp-p-3dIyTRACIklyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRlbHVrIGJldHVuZyB0aW11ciBrb3RhIGJhbmRhciBsYW1wdW5n4AEA!16s%2Fg%2F11rhrgfr37?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","G773+85M","false",,,"Pondok Nelayan Lempasing","4.6",,"https://www.google.com/maps/search/?api=1&query=Pondok%20Nelayan%20Lempasing&query_place_id=ChIJ6dB63wnZQC4R2weuNyPjUSI",
