"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Grup perjalanan","reviewContext/Jenis makanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","true","id","0","-5.3866609","105.2814758","Eko Nikita Trans","Way Halim Permai, Kecamatan Way Halim",,"false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"Diedit 1 hari lalu","2025-06-01T11:54:15.830Z",,,,,"Makan malam",,"Makan di tempat",,"Rp 25.000–50.000",,,,,"4",,"4","4","ChdDSUhNMG9nS0VJQ0FnTURncE11N21nRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90BYFnmiHbiXqMjprbP7sqIBABKCYR46SXJiKUp2gF9BjoKStHWiKVTAReyUOVDMTNg6P8n-aU2rG2EHm6PK8XvF20adWsmxKyVP5noSi6qKLNjU4cg_0VqIyRGFrfL7lzyq2vk","https://lh3.googleusercontent.com/geougc-cs/AB3l90CuljKhg5L4lFhq_-LYzGd6Ngw5qj7KzoenY0vpY38uDVqS7XKmw6iTfChUoNtrYQ2KTc1CVVxUeUQAZ6RLfspBO-orAmjOYDE8aGLULbG27xqUNzu34bu2dtzIbjeD1eAhnmkh","https://lh3.googleusercontent.com/geougc-cs/AB3l90B2CA6A6o__TNOn6nZH8uO36lUwixsLtEeiz8gXckMnci9mmRnMGJMX6CnSwTIicz7AD9L-_Ruh4vS5bO6F42GVZzGvDMWEuGlZWGUHdcbhBMvtNBethzXd4di9BPaMLUuqSDGY","https://lh3.googleusercontent.com/geougc-cs/AB3l90DYFGZLjDM8VchzRBlbA5ZNgpYUcGMYZHr_7Nk_RnffihIgxNxMoUuDcz5DYLSCZGyRWmOoBx69CDikTCVZKlEvqwUs9F6YIv2_wL7ZwWc5C68BNEYEAzPfVADXJ4_IzG3k1t_O","https://lh3.googleusercontent.com/geougc-cs/AB3l90DubhOkSeq89bxljrVQzjYFIzOA0VQeXq_RxtgpEWkUdp5THIqFmUvN1qmAu8sGJHKaIAC15ivt-HVaIXaFepdhg4QBKjstkfGsLdSfBEv9JHdS-QQAs_LM2H_V5YPt3Sc-4mlWkA","https://lh3.googleusercontent.com/geougc-cs/AB3l90CiYyh4IR14Vsiu3Abw2BHmgMNen2sGajIgNVlztzGvsca58NtdmG3yR628ORSWLt6u3aLNj2vnDOFk0KWY3NSNmsZA1X-gSuOT5lFP-voHOtMOvFaV-8ItnzbxZNv47RDP_Mbr","https://lh3.googleusercontent.com/geougc-cs/AB3l90BeZzSpe72Fl0bPpqhGTlrjPAO10C_w5hEnjpm8FCr5pjOvh9vKcfTpz3oOQKQksFdSTiioN1u3CPLqHWyYhFcvhHbPFW1s2LG5wET6FXemQ4835oWX7xoVcJSkpxiS2gxxu64L_A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURncE11N21nRRAB!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEICAgMDgpMu7mgE%7CCgwI5_7wwQYQgJfjiwM%7C?hl=id","105700333919472065737","76","https://lh3.googleusercontent.com/a-/ALV-UjV1bQeTG8rrQAe9ZvMupVpU68cckNEUDnPm8RRcsJMMEV7X4T9F=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/105700333919472065737?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Arif Rahman Hakim No.16","false",,,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","false","id","0","-5.3866609","105.2814758","Novi Indah","Way Halim Permai, Kecamatan Way Halim","id","false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"4 hari lalu","2025-05-29T13:48:53.075Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VKLW51TW14N0lHREhBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKLW51TW14N0lHREhBEAE!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEJ-nuMmx7IGDHA%7CCgsIxcvhwQYQwJeeJA%7C?hl=id","103293744516494778563","2","https://lh3.googleusercontent.com/a/ACg8ocLqyLYcdLfKXBo27-mtp6Zf90QCjUpxBZNdcW1b7QyD9L8_gQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103293744516494778563?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. Arif Rahman Hakim No.16","false","Pelayanannya kacau. Lama banget. Nunggu sampe stengah jam lebih. Kirain lama krna masaknya. Ternyata pas sampe ayam ny dan semua makanannya udah dingin. Gaktau apa yg buat lama. Rame juga nggk.",,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","true","id","0","-5.3866609","105.2814758","Jodi andreyan","Way Halim Permai, Kecamatan Way Halim","id","false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"4 hari lalu","2025-05-29T10:23:34.710Z",,,,,,,,,,,,,,"1",,,,"ChdDSUhNMG9nS0VPRGVsWkc5aUlhcXNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPRGVsWkc5aUlhcXNRRRAB!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEODelZG9iIaqsQE%7CCgwIpuvgwQYQqNjp0gI%7C?hl=id","106412390768814525119","4","https://lh3.googleusercontent.com/a-/ALV-UjVllJfV6HoYdR-xGalNrxUQHopPtIQ30Gh8HDBtjMEyMN6A6ZI=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/106412390768814525119?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. Arif Rahman Hakim No.16","false","Pelayanan sangan lama konfirmasi pesanan online di abaykan kasian para driver sampai"" di komplain castemer",,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","true","id","0","-5.3866609","105.2814758","Verindo Bin muntar","Way Halim Permai, Kecamatan Way Halim",,"false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"Diedit seminggu lalu","2025-05-25T02:37:42.159Z",,,,,,,,,,,,,,"5",,"5","5","ChZDSUhNMG9nS0VJQ0FnSUNUX18zZWRREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUX18zZWRREAE!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEICAgICT__3edQ%7CCgsI9oTKwQYQ4O-QTA%7C?hl=id","116686688592675821698","7","https://lh3.googleusercontent.com/a-/ALV-UjVycrQzX2vmZBr57Ri7v0v-wHe7ZclIpCIVMPJYCoT8L00aJ-o=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116686688592675821698?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Arif Rahman Hakim No.16","false",,,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","false","id","0","-5.3866609","105.2814758","Mugi Ono","Way Halim Permai, Kecamatan Way Halim","id","false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"Diedit seminggu lalu","2025-05-22T03:45:11.745Z",,,,,,,,,,,,,,"1",,"1","1","ChZDSUhNMG9nS0VJQ0FnTUNReGNDSVNnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNReGNDSVNnEAE!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEICAgMCQxcCISg%7CCgwIx7u6wQYQsKaq4wI%7C?hl=id","108334618137964187592","10","https://lh3.googleusercontent.com/a/ACg8ocJDgPFkhWfY229PnJMoxw-KihXV442atNfL5L438Dfg5Q9u0g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108334618137964187592?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. Arif Rahman Hakim No.16","false","Karyawan tidak sopan makan lama d buat mesen pindang oatin 1 hampir setengah jam",,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","true","id","0","-5.3866609","105.2814758","yuliaa _","Way Halim Permai, Kecamatan Way Halim","ja","false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"seminggu lalu","2025-05-20T16:45:26.875Z",,,,,"Makan malam",,"Makan di tempat",,,,,,,"5",,"5","4","ChdDSUhNMG9nS0VMal9fZGpKLXRLNTNnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMal9fZGpKLXRLNTNnRRAB!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKELj__djJ-tK53gE%7CCgwIpuOywQYQyIHKoQM%7C?hl=id","108696700957438437804","18","https://lh3.googleusercontent.com/a-/ALV-UjWc0taUDdVRtaDYH_mCxo7RNLbWN7dCKBJd8FKnE_hxNnCZMwLHaw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108696700957438437804?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Arif Rahman Hakim No.16","false",,,"RM. Mbok Wito Way Halim","4.4","id","https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
"Jl. Arif Rahman Hakim No.16, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia","Restoran Indonesia",,,"Restoran Indonesia","17768171805690606175","Kota Bandar Lampung","ID","0x2e40db1629a7a117:0xf6953a1e124cb25f",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBJdNyXECmCjDKPHJ8wEaDr16gRjLQCHiALDg69wcDNOqIgsc6nvQ5jsCtFCAXYa1S5YBrEDCGaAxHTNAFv-41zQd2En_JD3svCOI-y8-56B0hjFT_984yDRP0c_2o0Tytfo6E=w408-h306-k-no","false","true","id","0","-5.3866609","105.2814758","Lidya Yulanda","Way Halim Permai, Kecamatan Way Halim",,"false","ChIJF6GnKRbbQC4RX7JMEh46lfY","35122",,"Diedit 2 minggu lalu","2025-05-19T11:24:02.540Z",,,,,"Makan malam",,"Bawa pulang",,"Rp 25.000–50.000",,,"10-30 mnt",,"4",,"4","4","ChdDSUhNMG9nS0VJQ0FnSUM4eHVyTjVnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM4eHVyTjVnRRAB!2m1!1s0x0:0xf6953a1e124cb25f!3m1!1s2@1:CIHM0ogKEICAgIC8xurN5gE%7CCgwI0qmswQYQyJ7WgQI%7C?hl=id","111015273011994949554","9","https://lh3.googleusercontent.com/a-/ALV-UjULPklYbtgZ7cmfbB9ZNAwAPnxKegRdxUoVgQxa5bdVu5xMthOp=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111015273011994949554?hl=id","4815","2025-06-02T14:01:43.361Z","Direct Detail URL: https://www.google.com/maps/place/RM+Mbok+Wito/@-5.3846452,105.2520347,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecaman+way+halim+kota+bandar+lampung!3m6!1s0x2e40db1629a7a117:0xf6953a1e124cb25f!8m2!3d-5.3866609!4d105.2814758!15sCkByZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHdheSBoYWxpbSBrb3RhIGJhbmRhciBsYW1wdW5nWkIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmeSARVpbmRvbmVzaWFuX3Jlc3RhdXJhbnSqAY8BCgkvbS8wMjRoMDgQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiO4J5yj-Bi9MBYHT0tGrX1i3oDSEuhshDJEEAIiQHJlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gd2F5IGhhbGltIGtvdGEgYmFuZGFyIGxhbXB1bmfgAQA!16s%2Fg%2F1pzq_nr4j?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Arif Rahman Hakim No.16","false",,,"RM. Mbok Wito Way Halim","4.4",,"https://www.google.com/maps/search/?api=1&query=RM.%20Mbok%20Wito%20Way%20Halim&query_place_id=ChIJF6GnKRbbQC4RX7JMEh46lfY",
