"address","categories/0","categories/1","categories/2","categories/3","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Ewin Dahlan R","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"8 jam lalu","2025-06-02T04:39:40.790Z",,,,,"Makan di tempat",,"Rp 25.000–50.000",,"Ramai, tetapi Anda masih dapat bicara","Maks 10 menit","5","5","5","ChdDSUhNMG9nS0VPYWppNVNsM2JPZG9BRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPYWppNVNsM2JPZG9BRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEOaji5Sl3bOdoAE%7CCgwIjNb0wQYQwJ7b-AI%7C?hl=id","110337587208707299490","165","https://lh3.googleusercontent.com/a-/ALV-UjWL9SzIwI5zEDA_8SIfBrBEHTBunGPXUf_xvRmFKVdGItNwucGcog=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/110337587208707299490?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Kartini No.105","false","Nasi uduk dan goreng paru, enak. Lokasi di tengah kota.
Bolehlah u turis2 yg datang ke Bandar Lampung u melepas rasa penasaran.",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Juli Df","Tanjung Karang, Kecamatan Tanjung Karang Pusat",,"false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"1 hari lalu","2025-06-01T10:49:20.630Z",,,,,"Makan di tempat",,"Rp 50.000–75.000",,"Ramai, tetapi Anda masih dapat bicara","10-30 mnt","4","5","4","ChZDSUhNMG9nS0VQaVZ1N2lOaEtYR0NnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQaVZ1N2lOaEtYR0NnEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEPiVu7iNhKXGCg%7CCgwIsODwwQYQoL3arAI%7C?hl=id","111094459660801869863","33","https://lh3.googleusercontent.com/a-/ALV-UjWmKpKzSb7m0Ux-fsIootnGbkcdJit9Tb0zSrbkUq7vTX09pOM5=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/111094459660801869863?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Kartini No.105","false",,,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","nana raffa","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"1 hari lalu","2025-06-01T07:47:12.034Z",,,,,"Makan di tempat",,"Rp 75.000–100.000","Tempat parkir agak sulit ditemukan","Kebisingan sedang","Maks 10 menit","5","3","3","ChdDSUhNMG9nS0VOcVFxLWVjOGVueXZRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VOcVFxLWVjOGVueXZRRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKENqQq-ec8enyvQE%7CCgsIgIvwwQYQgPHREA%7C?hl=id","107199224259068410079","68","https://lh3.googleusercontent.com/a-/ALV-UjV8EaLqxCOnRQ6XGpVEBUKCZhtqD809sq380kNAbj26NDTpqXwF=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/107199224259068410079?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","3","Lampung","Jl. Kartini No.105","false","Kalo yg suka pedas kuran pedas
Kalo rasa nasi nya ngga terlalu terasa santan",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","false","id","0","-5.4117801","105.2562781","Rohman Lampung","Tanjung Karang, Kecamatan Tanjung Karang Pusat",,"false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"1 hari lalu","2025-05-31T17:11:56.900Z",,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VPRHUzTU9tai1TU21nRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPRHUzTU9tai1TU21nRRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEODu3MOmj-SSmgE%7CCgwI3PDswQYQgMaXrQM%7C?hl=id","107237057082530515878","2","https://lh3.googleusercontent.com/a-/ALV-UjUGjAufEBCTjeAe2k-ASvqY4d6Bx57EDsj7RhX5_vWe67Fls179=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107237057082530515878?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Kartini No.105","false",,,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","Kemas Putrailahi","Tanjung Karang, Kecamatan Tanjung Karang Pusat",,"false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"2 hari lalu","2025-05-30T16:01:10.594Z",,,,,"Makan di tempat",,"Rp 25.000–50.000",,"Tenang, mudah untuk bicara",,"5","5","5","ChRDSUhNMG9nS0VNSGMwcmZldUxGehAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VNSGMwcmZldUxGehAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEMHc0rfeuLFz%7CCgwIxqznwQYQ0NXWmwI%7C?hl=id","101060780558362903698","18","https://lh3.googleusercontent.com/a/ACg8ocJ38AiP9VCjlNN_H5dQ-3NfnPA3kSu3vuGx7nhD94S3v4DCzQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/101060780558362903698?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Kartini No.105","false",,,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","true","id","0","-5.4117801","105.2562781","sunardi aonx","Tanjung Karang, Kecamatan Tanjung Karang Pusat","en","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"3 hari lalu","2025-05-30T12:35:56.550Z",,,,,"Makan di tempat",,"Rp 25.000–50.000",,"Sangat ramai, sulit mendengar",,"4","4","4","ChZDSUhNMG9nS0VQZkx4WlQzLXRyZURnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQZkx4WlQzLXRyZURnEAE!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKEPfLxZT3-treDg%7CCgwIrMzmwQYQ8KC0hgI%7C?hl=id","104201629143769815399","271","https://lh3.googleusercontent.com/a-/ALV-UjU-9EuDXJZA5-lUN-JXEIeOdnaGYvcbZ0NtlUiruyQmETI9tLti=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/104201629143769815399?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Kartini No.105","false","Very crowded, there is no place to chat, you just eat and go","Ramai banget, gak ada tempat buat ngobrol, yang ada cuma makan terus jalan.","Nasi Uduk Toha Kartini","4.5","id","https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127, Indonesia","Restoran Nasi Uduk","Kedai Sarapan","Restoran Keluarga","Restoran","Restoran Nasi Uduk","4959598273709172205","Kota Bandar Lampung","ID","0x2e40da5a995b02d7:0x44d4085a551365ed","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np12pxnINilBDFhPPjMum_Q5ktPm3JlRvSiKnX79IdqU8ghWHcmjLQUFPthkUlBSIsCySIuT1IJ6fiScgx-PSUg7GIftEVebyVjNyo7oAF-f7DdDIlYlshcZDslMIwTA3TK0vKE=w408-h544-k-no","false","false","id","0","-5.4117801","105.2562781","Fatih Akhtar","Tanjung Karang, Kecamatan Tanjung Karang Pusat","id","false","ChIJ1wJbmVraQC4R7WUTVVoI1EQ","35127",,"3 hari lalu","2025-05-30T12:24:34.057Z",,,,,"Makan di tempat",,"Rp 50.000–75.000",,,,"4","4","3","ChdDSUhNMG9nS0VOeVduY25TMmJPU2x3RRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90AWud1L7hhMtNXaKPjyGEDmh2EgWxULBEelL6q-OmI33lU3oVFRtqW8zlxfkqwAAVC0wO5TEBwx2qzcsRq6rZ8sEq65PwrmqMh5MQF5DOHS0cONlGQMRXd-chzfwuUHglLQ9Ohy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VOeVduY25TMmJPU2x3RRAB!2m1!1s0x0:0x44d4085a551365ed!3m1!1s2@1:CIHM0ogKENyWncnS2bOSlwE%7CCgsIgsfmwQYQyKbBGw%7C?hl=id","110670798917458570170","4","https://lh3.googleusercontent.com/a/ACg8ocJm3PdOVXox9IDvTcYOvoOHLUte9AVhkfHRtpgNjH86DF0yQg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110670798917458570170?hl=id","5945","2025-06-02T12:43:50.364Z","Direct Detail URL: https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117801,105.2387686,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Pusat+kota+bandar+lampung!3m6!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIFB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBwdXNhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEUbmFzaV91ZHVrX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTk9kRXhwTFhKblJSQUKqAY8BEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8h8apklfEi09mz4YCdrlIdZYgfuA9sGOctsyTxACIktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHRhbmp1bmcga2FyYW5nIHB1c2F0IGtvdGEgYmFuZGFyIGxhbXB1bmfgAQD6AQQIABA3!16s%2Fg%2F1pzp_ckqz?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Kartini No.105","false","Nasinya enak. Ayamnya enak. Sambelnya B aja",,"Nasi Uduk Toha Kartini","4.5",,"https://www.google.com/maps/search/?api=1&query=Nasi%20Uduk%20Toha%20Kartini&query_place_id=ChIJ1wJbmVraQC4R7WUTVVoI1EQ",
