"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","true","id","0","-5.4237257","105.2473789","Gilang Rismawan","Durian Payung, Kecamatan Tanjung Karang Pusat","id","false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"2 bulan lalu","2025-03-19T19:10:37.968Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnTUN3NmVQcGVREAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3NmVQcGVREAE!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgMCw6ePpeQ%7CCgwIra3svgYQ0OiBzgM%7C?hl=id","112273708769096145577","23","https://lh3.googleusercontent.com/a/ACg8ocJddx8eMf6_fxuyymcNU8LjGzfEecGS32_nqh9tjnbweLJ6NA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/112273708769096145577?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. P. Emir Moh. Noer No.09","false","Sudah survei buat bukber tpi telat reservasi
Next bukber disini",,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","false","id","0","-5.4237257","105.2473789","Guizamuhammad Ghozali","Durian Payung, Kecamatan Tanjung Karang Pusat",,"false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"2 bulan lalu","2025-03-18T09:18:53.698Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTUN3dXNUcnpnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3dXNUcnpnRRAB!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgMCwusTrzgE%7CCgwI_fTkvgYQgKCgzQI%7C?hl=id","114685470307505921147","0","https://lh3.googleusercontent.com/a/ACg8ocKqc9_El_vlSBo1VdzPhoe7qZ5pnXOAzRjYqxPtBOe54Ycxrw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114685470307505921147?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. P. Emir Moh. Noer No.09","false",,,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","false","id","0","-5.4237257","105.2473789","Cak im","Durian Payung, Kecamatan Tanjung Karang Pusat",,"false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"5 bulan lalu","2024-12-04T04:58:47.151Z",,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnSURQeFllTl9nRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CDkXMGjrbLag4VdURR4834174bpIjDlWAVDx-avfaO3LoDOuyCIu5-0I_SZF4_Iftbe-jnr___E6YMk_W6NR3KN0DzmdVLIpHRwEurBqi7hz3gox9riUJrRbOSKbRRJND8fBk8kQ",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQeFllTl9nRRAB!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgIDPxYeN_gE%7CCgsIh8O_ugYQsKK7SA%7C?hl=id","114045225496583167618","7","https://lh3.googleusercontent.com/a-/ALV-UjUS7yLyE4Tz1EyrQVHs6JcuBxSPaN5DepB13Z9bXKI_xXVmOlA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114045225496583167618?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. P. Emir Moh. Noer No.09","false",,,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","false","id","0","-5.4237257","105.2473789","Aila Rauhillah","Durian Payung, Kecamatan Tanjung Karang Pusat","id","false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"6 bulan lalu","2024-11-29T15:45:17.216Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURQOUxyX1J3EAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQOUxyX1J3EAE!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgIDP9Lr_Rw%7CCgsIjcOnugYQkI6EZw%7C?hl=id","110846791064055044856","4","https://lh3.googleusercontent.com/a-/ALV-UjWr6jkItTOm7vapQgivslYGCSaEupKKtshOwzxTBlYwi_w6Nxc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110846791064055044856?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. P. Emir Moh. Noer No.09","false","ESTU CAFE BEST BANGETTT😭😭😭😭 BENER BENER EMG MAKANAN NYA ENAKK CAFE NYA AESTHETICCC DAN NYAMAN BGTTTT… YG PALING PENTING APAA??? KARYAWAN NYA RAMAH POL!!! AMANAHHHHH😭🫶😭",,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","true","id","0","-5.4237257","105.2473789","Edy Taslim","Durian Payung, Kecamatan Tanjung Karang Pusat",,"false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"7 bulan lalu","2024-10-21T03:54:27.608Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYLTZPTlpBEAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYLTZPTlpBEAE!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgICX-6ONZA%7CCgwI86DXuAYQ8NL5oQI%7C?hl=id","116349456941582124914","256","https://lh3.googleusercontent.com/a-/ALV-UjXwgNcOi_QZLe_criNojDcxrAn4WCLxqEniB5mBDSp6uIj9QlI=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/116349456941582124914?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. P. Emir Moh. Noer No.09","false",,,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","false","id","0","-5.4237257","105.2473789","Mrs. Rinchan","Durian Payung, Kecamatan Tanjung Karang Pusat","id","false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"setahun lalu","2024-06-01T11:45:02.392Z",,,,"Makan malam","Makan di tempat",,"Rp 50.000–75.000",,,,"5","5","4","ChZDSUhNMG9nS0VJQ0FnSUN6MnJURE5REAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90BVbSPfAt-lRPCvtDZmn0tBwuLMgX16BWBG5hGu73r3uZidXtTWuwhBVtPbqsAFJMkq_qNZJtVpsNc5pkFRwiUa_rLQwh9t-qqqW3cVu3dNYCFEmqvjdIQs54xY42THgpeeRRYh",,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN6MnJURE5REAE!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgICz2rTDNQ%7CCgwIvpPssgYQqPqFuwE%7C?hl=id","118283411612822086993","3","https://lh3.googleusercontent.com/a-/ALV-UjU-ARskm0v7yZXOoxxrHB7UVwtXYBpUkWo1P6by19IevyvOQUaT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118283411612822086993?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. P. Emir Moh. Noer No.09","false","Bagus dan chill. Tp menu nya kebanyakan kosong. 😭🥲 pesen ini itu kosong semua 🤣 burger ga ada, steak ngga ada, whip cream ga ada.. jd kek gimana gitu.. tp pelayanan nya ramah. 🫰🏻",,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","true","id","0","-5.4237257","105.2473789","Verindo Bin muntar","Durian Payung, Kecamatan Tanjung Karang Pusat",,"false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"setahun lalu","2024-05-27T02:50:33.970Z",,"2024-03-07T01:46:25.000Z","Thank you for visiting us🙏 Dengan senang hati kami akan menunggu anda kembali ke Estu Café 🥰🙏
",,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSURGaHJDXzlRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGaHJDXzlRRRAB!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgIDFhrC_9QE%7CCgwI-enPsgYQuMrhzgM%7C?hl=id","116686688592675821698","7","https://lh3.googleusercontent.com/a-/ALV-UjVycrQzX2vmZBr57Ri7v0v-wHe7ZclIpCIVMPJYCoT8L00aJ-o=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116686688592675821698?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. P. Emir Moh. Noer No.09","false",,,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
"Jl. P. Emir Moh. Noer No.09, Durian Payung, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35214, Indonesia","Restoran",,,,,,,,,"Restoran","16120718157309440403","Kota Bandar Lampung","ID","0x2e40db05179cf397:0xdfb84bc0ba9e7193","https://lh3.googleusercontent.com/p/AF1QipM6L7uIC7wFetRWM5ACTyBzAMZOrNHrH8o9tD11=w408-h544-k-no","false","true","id","0","-5.4237257","105.2473789","Herman Syach","Durian Payung, Kecamatan Tanjung Karang Pusat",,"false","ChIJl_OcFwXbQC4Rk3GeusBLuN8","35214",,"setahun lalu","2024-05-26T13:06:30.872Z",,,,,,,,,,,"5",,"5","ChZDSUhNMG9nS0VJQ0FnSURUdFpHS0pnEAE",,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUdFpHS0pnEAE!2m1!1s0x0:0xdfb84bc0ba9e7193!3m1!1s2@1:CIHM0ogKEICAgIDTtZGKJg%7CCgwI1ufMsgYQkM6CoAM%7C?hl=id","117806531226175024855","6","https://lh3.googleusercontent.com/a-/ALV-UjUx3f_9ylvdSHi6JIHiZY6a9yfA9o7aFtDEo0UqRf8l5XK4U43-=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117806531226175024855?hl=id","72","2025-06-02T12:34:26.848Z","Direct Detail URL: https://www.google.com/maps/place/Estu+Cafe/@-5.4237257,105.2298694,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+Tanjung+Karang+Barat+kota+bandar+lampung!3m6!1s0x2e40db05179cf397:0xdfb84bc0ba9e7193!8m2!3d-5.4237257!4d105.2473789!15sCktyZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIFRhbmp1bmcgS2FyYW5nIEJhcmF0IGtvdGEgYmFuZGFyIGxhbXB1bmdaTSJLcmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiB0YW5qdW5nIGthcmFuZyBiYXJhdCBrb3RhIGJhbmRhciBsYW1wdW5nkgEKcmVzdGF1cmFudKoBngEKDS9nLzExdG15OWszdDQQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGzrTKiujif4wBg35U5al_2tbV9t1DkFbOtXSHzJPEAIiS3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gdGFuanVuZyBrYXJhbmcgYmFyYXQga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11tjs5b6bh?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. P. Emir Moh. Noer No.09","false",,,"Estu Cafe","4.8",,"https://www.google.com/maps/search/?api=1&query=Estu%20Cafe&query_place_id=ChIJl_OcFwXbQC4Rk3GeusBLuN8",
