"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Grup perjalanan","reviewContext/Jenis makanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","Rifki Saputra","Sukarame, Kecamatan Sukarame",,"false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"sebulan lalu","2025-04-19T18:32:00.707Z",,,,,,,,,,,,,,"5",,"5","5","ChdDSUhNMG9nS0VJQ0FnTUNvcy1TUmtRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvcy1TUmtRRRAB!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgMCos-SRkQE%7CCgwIoNiPwAYQiJSl0QI%7C?hl=id","112886311529939531155","2","https://lh3.googleusercontent.com/a/ACg8ocINCSMk_P-I2Jy4natQm8p_jOQnNW9me-48lBt3JyDQ74YGuA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112886311529939531155?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Pulau Legundi No.206","false",,,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","Adevira Mona","Sukarame, Kecamatan Sukarame","id","false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"sebulan lalu","2025-04-18T04:41:17.027Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTUNvcWNxSGp3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNvcWNxSGp3RRAB!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgMCoqcqHjwE%7CCgsI7a-HwAYQiKisDQ%7C?hl=id","109689281369231621007","3","https://lh3.googleusercontent.com/a/ACg8ocLxY39950LM5RVLUjYZL8RMrABn3uVvSSAoDYzIPU-HIM7RIQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109689281369231621007?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Pulau Legundi No.206","false","penemuan pertama bakso di sukarame dari zaman maba haha, paling suka bakso uratnya 🫶",,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","true","id","0","-5.3877326","105.2924172","Abang Dedek","Sukarame, Kecamatan Sukarame",,"false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"sebulan lalu","2025-04-13T10:18:01.500Z",,,,,,,"Pesan antar",,,,,,,"4",,"4","4","ChdDSUhNMG9nS0VJQ0FnTURJLTZHV3lBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURJLTZHV3lBRRAB!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgMDI-6GWyAE%7CCgwI2Z7uvwYQoP3Y7gE%7C?hl=id","116204896130701486182","1","https://lh3.googleusercontent.com/a-/ALV-UjVIn0IGLDxFONK-RERj-UnjlueWlqT2sxtQmczt8yUA83I02NmC=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116204896130701486182?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Jl. Pulau Legundi No.206","false",,,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","true","id","0","-5.3877326","105.2924172","Rizky Ananda","Sukarame, Kecamatan Sukarame",,"false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"2 bulan lalu","2025-03-20T14:57:36.990Z",,,,,"Makan malam",,"Bawa pulang",,"Rp 25.000–50.000",,,,,"4",,"5","5","ChZDSUhNMG9nS0VJQ0FnTUN3blpEOVdnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3blpEOVdnEAE!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgMCwnZD9Wg%7CCgwI4NnwvgYQqIOX2AM%7C?hl=id","103387724304753910432","7","https://lh3.googleusercontent.com/a-/ALV-UjWCUO6Fb04MywevCtWrpdJuMFHh9SpIsgQAeLbGI7MQRwu2GunJ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/103387724304753910432?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Jl. Pulau Legundi No.206","false",,,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","Antoni Jauhari","Sukarame, Kecamatan Sukarame","id","false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"2 bulan lalu","2025-03-14T13:30:52.721Z",,,,,,,"Makan di tempat",,,,,,,,,"1",,"ChdDSUhNMG9nS0VJQ0FnTURRbTdtZTh3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRbTdtZTh3RRAB!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgMDQm7me8wE%7CCgwIjN_QvgYQ6OWU2AI%7C?hl=id","114243874817386114413","4","https://lh3.googleusercontent.com/a/ACg8ocL13vgDWeWbInfgy6zB_4n8xJBKaxJeR4NgqNvumXIsx_HqQg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114243874817386114413?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. Pulau Legundi No.206","false","Kasirnya tolong ramah dikit
Kita beli bukan maling",,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","Anisa Fadilah","Sukarame, Kecamatan Sukarame","id","false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"4 bulan lalu","2025-01-20T13:30:42.496Z",,,,,"Lainnya",,"Bawa pulang",,"Rp 1–25.000",,,,,"1",,"1","5","ChZDSUhNMG9nS0VJQ0FnSURfZ0w2WUxBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfZ0w2WUxBEAE!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgID_gL6YLA%7CCgwIgqC5vAYQuKT57AE%7C?hl=id","114158198107012505937","2","https://lh3.googleusercontent.com/a-/ALV-UjV6txjNhPrnwgVI62sBy-gqKKtx2tt4NWnk2yqWrRT15EDBbIo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114158198107012505937?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","2","Lampung","Jl. Pulau Legundi No.206","false","first time beli es teller,ternyata nangkanya udh basi,tolong lain kali di cek lagi ya bahan”nya🙏🏻",,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","Winada Rachma","Sukarame, Kecamatan Sukarame",,"false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"4 bulan lalu","2025-01-20T13:29:15.061Z",,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURfZ082RmlnRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90A0VD3Ur44iu7S9QN4aqf_2zYjBMRVuvvpzTduDi14g2lFLMgo5Pj1B7qXs6ZnyfxOQoIR_CD3gW9xicXTUd3niXJh1127W_K9H8GN-jDKVVpI7LCz9k_LV4ilhs5lHmfHyTK2jag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfZ082RmlnRRAB!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgID_gO6FigE%7CCgsIq5-5vAYQ6OOxHQ%7C?hl=id","116799737620138881097","2","https://lh3.googleusercontent.com/a/ACg8ocLzKBsuflJerhXz4Z_VRMlkQW-ZIzwdmYOP3f04qHKLKtBulQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116799737620138881097?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","2","Lampung","Jl. Pulau Legundi No.206","false",,,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
"Jl. Pulau Legundi No.206, Sukarame, Kec. Sukarame, Kota Bandar Lampung, Lampung 35133, Indonesia","Restoran Bakso",,,"Restoran Bakso","5307346197139728887","Kota Bandar Lampung","ID","0x2e40dbb420b13409:0x49a77b3f2c88a9f7",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqt8ZfhbWG4lfQTIGpTMv_yudzudWG1sMFSoNKm5LqLXH-3-JFPqp0t5FSOkNt29OCDOklptYUpaV7w_omjPv9g_rh5qBjy1Lv5ib1vgmAVJeHsciuX4VftkRV_4N8D0050VU_pCQ=w426-h240-k-no","false","false","id","0","-5.3877326","105.2924172","sesil liaa","Sukarame, Kecamatan Sukarame","id","false","ChIJCTSxILTbQC4R96mILD97p0k","35133",,"5 bulan lalu","2024-12-27T14:26:43.963Z",,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNma3ZYUUV3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNma3ZYUUV3EAE!2m1!1s0x0:0x49a77b3f2c88a9f7!3m1!1s2@1:CIHM0ogKEICAgICfkvXQEw%7CCgwIo_K6uwYQ0JPQywM%7C?hl=id","115576197648955976481","3","https://lh3.googleusercontent.com/a-/ALV-UjX7LMAKJ2Lb4vIcDxunLhwHpc3ztba4iBiST8athxSul5-fcCxs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115576197648955976481?hl=id","1079","2025-06-02T12:23:19.246Z","Direct Detail URL: https://www.google.com/maps/place/Bakso+Bamieta+Sukarame/@-5.3712238,105.2737746,14z/data=!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+sukarame+kota+bandar+lampung!3m6!1s0x2e40dbb420b13409:0x49a77b3f2c88a9f7!8m2!3d-5.3877326!4d105.2924172!15sCj9yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIHN1a2FyYW1lIGtvdGEgYmFuZGFyIGxhbXB1bmdaQSI_cmVzdG9yYW4gYXRhdSBrdWxpbmVyIGRpIGtlY2FtYXRhbiBzdWthcmFtZSBrb3RhIGJhbmRhciBsYW1wdW5nkgEQYmFrc29fcmVzdGF1cmFudKoBgwEQASoZIhVyZXN0b3JhbiBhdGF1IGt1bGluZXIoJjIfEAEiGxrtHurwnxrtzgs5AmDQtNPHdkY20i0nmVsJcjJDEAIiP3Jlc3RvcmFuIGF0YXUga3VsaW5lciBkaSBrZWNhbWF0YW4gc3VrYXJhbWUga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11gw2p15vk?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Jl. Pulau Legundi No.206","false","baksonya lumayan tapi mba kasirnya bikin males. jutek, ga ramah, ga ada senyum senyumnya ngelayanin pembeli. hadehh.. jadi males balik lagi🤦",,"Bakso Bamieta Sukarame","4.4",,"https://www.google.com/maps/search/?api=1&query=Bakso%20Bamieta%20Sukarame&query_place_id=ChIJCTSxILTbQC4R96mILD97p0k",
