"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Jenis makanan","reviewContext/Layanan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Waktu tunggu","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","true","id","0","-5.3817916","105.2596192","Alejenes Daraz","Kedaton, Kecamatan Kedaton",,"false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","seminggu lalu","2025-05-25T12:02:43.033Z",,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VObnpoNTNQLV9UOFFnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VObnpoNTNQLV9UOFFnEAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKENnzh53P-_T8Qg%7CCgsI443MwQYQuK7yDw%7C?hl=id","105014028104046377143","13","https://lh3.googleusercontent.com/a-/ALV-UjUX-BMxrkczL1T4t8pJq3rZH8Hu20vTQiYy9frlJPejREMqsWVM=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105014028104046377143?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false",,,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","false","id","0","-5.3817916","105.2596192","Sherinca Leanpuri","Kedaton, Kecamatan Kedaton",,"false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","seminggu lalu","2025-05-25T04:23:18.755Z",,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VMcWlqdUNndnRTLVdBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMcWlqdUNndnRTLVdBEAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKELqijuCgvtS-WA%7CCgwItrbKwQYQ8OSb6AI%7C?hl=id","105267592992833326884","1","https://lh3.googleusercontent.com/a-/ALV-UjV7ZRx4B3-uE6cD9XFEIbvvWvu4-ProBkON756yEy5TZ68pymeR=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105267592992833326884?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","4","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false",,,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","true","id","0","-5.3817916","105.2596192","hendrisan nopratama lumenta","Kedaton, Kecamatan Kedaton",,"false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","seminggu lalu","2025-05-24T10:46:43.756Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURNaXFUNWNnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNaXFUNWNnEAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKEICAgIDMiqT5cg%7CCgwIk8fGwQYQ0KbP6AI%7C?hl=id","110683141884365757377","0","https://lh3.googleusercontent.com/a-/ALV-UjU0z6mlOvaTYtJvQfJqBinyvsfgiO-Uu7n387DFo8FBXZruuMw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110683141884365757377?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false",,,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","false","id","0","-5.3817916","105.2596192","Alea Alparid","Kedaton, Kecamatan Kedaton","id","false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","seminggu lalu","2025-05-23T16:51:32.243Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VKV09zOGZzbkxpZVh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKV09zOGZzbkxpZVh3EAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKEJWOs8fsnLieXw%7CCgsIlM_CwQYQuIz1cw%7C?hl=id","118019242165800842988","3","https://lh3.googleusercontent.com/a/ACg8ocJ2VvOKwzqx56pX7usv1pG3-XKOLhBz9yS4Ei8jYWaU6sjHSw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118019242165800842988?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false","Waiternya kurang ramah bngt apalagi yng cowo ada yg agak pendek terus putih badan berisi udah nabrak malah gak minta maaf malah lanjut pergi",,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","false","id","0","-5.3817916","105.2596192","Rendi Zauza","Kedaton, Kecamatan Kedaton","id","false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","2 minggu lalu","2025-05-12T18:53:15.737Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VKS3c2TW1xeC1xWTVBRRAB","https://lh3.googleusercontent.com/geougc-cs/AB3l90CVtocx1zwxnbUy_jRrrubVQqo8HhuZH-66YytkG9RiLHtuOBrrVHHJ51b0EmlClkB3mWPJB8l6G3FRQjHjSmDwDvaJxwiHcnFNzYCmICml1fe4HsobLnktdzNkptBux8OhTII",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VKS3c2TW1xeC1xWTVBRRAB!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKEJKw6Mmqx-qY5AE%7CCgwIm4eJwQYQ4IS83wI%7C?hl=id","105828295920788578758","3","https://lh3.googleusercontent.com/a/ACg8ocLe7LYoMBrG0r5jlqlZAkjmaPOkcyx2c0QZ1c4rjW9Vp6SxMw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105828295920788578758?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","5","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false","untuk makanan nya enak dan untuk pelayanannya ramah2 shabu kitchen emang mantap",,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","false","id","0","-5.3817916","105.2596192","fika wahyu","Kedaton, Kecamatan Kedaton","id","false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","3 minggu lalu","2025-05-06T05:03:36.111Z",,,,,,,,,,,"3","3","3","ChZDSUhNMG9nS0VLWGdsOXZBbExfekt3EAE","https://lh3.googleusercontent.com/geougc-cs/AB3l90BQwMYkRZfOdZ8U7Rr1bOuAGa1RVZB-v3WhUmDPFqs6T1VjxzTiWaeKioZp7LEx2hAyfFQPIDi1Q8hkIru4_857S3J2ysKgjvFUeow00Cp17gtY_NeMYLWbRYckljkSfCP3IEHVDg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLWGdsOXZBbExfekt3EAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKEKXgl9vAlL_zKw%7CCgsIqLDmwAYQkMyyNQ%7C?hl=id","112610764393918823949","4","https://lh3.googleusercontent.com/a/ACg8ocKt94HxnA42DydgZX13i82bsc1N2jScWh3fC7nea9blJywpBA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112610764393918823949?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","3","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false","Waiters gak menyambut kita masuk dan gak mengantar kita ke meja seperti customer lain yg masuk, waiters sangat kurang ramah walaupun gak semuanya bgtu, tawarin haigh chair lah minimal kalo liat customer bawa anak balita. Ditambah ramennya hambar bar bar bener2 cuma rasa sawi rebus😭

Suasana gak nyaman bgt dapet diluat panas, anak2ku aktif sampe jatuh dari sofa 2x dan 2x itu juga ditertawakan oleh customer sebelah yg lagi pacaran.",,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
"Boemi Kedaton Mall, Jl. Teuku Umar No.6, Kedaton, Bandar Lampung City, Lampung 35132, Indonesia","Restoran Jepang",,,,,,"Restoran Jepang","5532939088434415472","Kota Bandar Lampung","ID","0x2e40dadbf0c7023d:0x4cc8f2c94201c770","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUq0PasNkReDG7YPDJ0XZuJfCf2T1zuW1R-qPpNOPsBiCM09n0a8nXCzTooDdEctvwEcOoaPY32inf7YuMIlV61hLhE6wrNTBTa-BRt1FGDr_nxlN46ho7A11Z3uVHIDRHD6SKMA=w408-h306-k-no","false","false","id","0","-5.3817916","105.2596192","A B","Kedaton, Kecamatan Kedaton","id","false","ChIJPQLH8NvaQC4RcMcBQsnyyEw","35132","$$","sebulan lalu","2025-04-30T10:34:46.308Z",,,,,,,,,,,"1",,,"ChZDSUhNMG9nS0VJQ0FnTUNZMFBhVkpnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZMFBhVkpnEAE!2m1!1s0x0:0x4cc8f2c94201c770!3m1!1s2@1:CIHM0ogKEICAgMCY0PaVJg%7CCgwIxvnHwAYQ2LqQkwE%7C?hl=id","114436410966861228285","1","https://lh3.googleusercontent.com/a/ACg8ocJQ9GM6FSektkW_NHD3Evz0zp7Q2CFqIWsC79AXYh2L4thcIX4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114436410966861228285?hl=id","1037","2025-06-02T14:11:36.053Z","Direct Detail URL: https://www.google.com/maps/place/Shabu+Kitchen/@-5.3817916,105.2246003,10566m/data=!3m1!1e3!4m10!1m2!2m1!1srestoran+atau+kuliner+di+kecamatan+kedaton+kota+bandar+lampung!3m6!1s0x2e40dadbf0c7023d:0x4cc8f2c94201c770!8m2!3d-5.3817916!4d105.2596192!15sCj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ1pAIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ5IBE2phcGFuZXNlX3Jlc3RhdXJhbnSqAYIBEAEqGSIVcmVzdG9yYW4gYXRhdSBrdWxpbmVyKCYyHxABIhsa8qt_m84AC3eBbq-dSteRTTOmD779lvf0T1UyQhACIj5yZXN0b3JhbiBhdGF1IGt1bGluZXIgZGkga2VjYW1hdGFuIGtlZGF0b24ga290YSBiYW5kYXIgbGFtcHVuZ-ABAA!16s%2Fg%2F11bvtb7dzv?entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D","1","Lampung","Boemi Kedaton Mall, Jl. Teuku Umar No.6","false","Pelayanan KURANG, pemilih antar customer, tempat selalu di bilang sudah di reservasi , padahal jelas2 ngga,memandang orang dari penampilan, cara melayaninya jutek bgt, pliss kalian harus profesional jangan membedakan dengan cara melihat pakaian ataupun usia. Semoga bisa jauh lebih baik lagi dalam melayani",,"Shabu Kitchen","4.4",,"https://www.google.com/maps/search/?api=1&query=Shabu%20Kitchen&query_place_id=ChIJPQLH8NvaQC4RcMcBQsnyyEw",
